assembly,body,engine,transmission,fuel,car_age,city_grouped,registered_grouped,log_mileage,make_freq,model_freq,Actual,Predicted,Error,Abs_Error
Local,MPV,1500,1,Petrol,7,Islamabad,Islamabad,11.407576060361786,0.21353642298074113,0.007908154980351401,4500000.000000002,4637411.77259702,-137411.7725970177,137411.7725970177
Local,Sedan,1600,0,Petrol,25,Karachi,Karachi,11.982935344196433,0.21353642298074113,0.10736903640674222,969999.9999999999,1098022.0489634299,-128022.04896342999,128022.04896342999
Local,Hatchback,1000,0,Petrol,26,Peshawar,Lahore,11.51293546492023,0.2909941216589263,0.05779286155045305,620000.0000000005,660917.1176466178,-40917.11764661735,40917.11764661735
Local,Hatchback,1240,1,Petrol,4,Sialkot,Punjab,9.210440366976517,0.2909941216589263,0.019713552661491995,4349999.999999996,4388146.274557443,-38146.27455744706,38146.27455744706
Local,Sedan,1300,1,Petrol,5,Lahore,Lahore,9.61587214452889,0.3168458315741613,0.01640089636582118,4349999.999999996,4480663.313801484,-130663.31380148791,130663.31380148791
Imported,Hatchback,1500,1,Hybrid,11,Karachi,Sindh,11.289794413577894,0.3168458315741613,0.007177421973953428,4599999.999999998,4027693.117239758,572306.8827602402,572306.8827602402
Local,Sedan,1798,1,Petrol,11,Lahore,Un-Registered,11.492304302765735,0.3168458315741613,0.16566529180604722,8099999.999999998,8092453.606101542,7546.393898456357,7546.393898456357
Local,Sedan,1300,0,Petrol,11,Other,Islamabad,11.918397239722838,0.3168458315741613,0.16566529180604722,3449999.999999999,3374463.3735399256,75536.62646007352,75536.62646007352
Imported,Unknown,660,1,Petrol,15,Islamabad,Lahore,11.849404844423074,0.21353642298074113,0.00017862362378617128,2000000.0000000016,1646049.8462021577,353950.15379784396,353950.15379784396
Local,Sedan,1800,1,Petrol,13,Rawalpindi,Islamabad,11.870606902224587,0.21353642298074113,0.10736903640674222,3799999.9999999995,3623188.3613773696,176811.63862262992,176811.63862262992
Local,Hatchback,1300,0,Petrol,8,Lahore,Lahore,11.429554725537322,0.2909941216589263,0.019713552661491995,2449999.9999999995,2554345.760689737,-104345.76068973728,104345.76068973728
Imported,Unknown,660,1,Petrol,11,Lahore,Punjab,11.225256725762893,0.040807378779513494,0.004855314864733201,2649999.999999999,2629737.4797794498,20262.52022054931,20262.52022054931
Local,SUV,1999,1,Petrol,5,Multan,Punjab,10.239995502805316,0.022766392777110196,0.012698515800071449,7700000.0000000065,7103213.124561664,596786.8754383428,596786.8754383428
Imported,Station Wagon,1500,1,Petrol,14,Karachi,Sindh,11.989165855127435,0.3168458315741613,0.16566529180604722,3499999.9999999995,2788136.850450696,711863.1495493036,711863.1495493036
Local,SUV,2000,1,Petrol,21,Other,Sindh,9.31578088443418,0.022766392777110196,0.012698515800071449,1450000.0000000002,1431224.5642889407,18775.435711059486,18775.435711059486
Imported,SUV,2000,1,Petrol,21,Lahore,Karachi,11.843767596537802,0.3168458315741613,0.00042220129258549574,2975000.000000002,2826696.303633906,148303.69636609592,148303.69636609592
Imported,Unknown,1500,1,Hybrid,9,Other,Islamabad,11.082157933374816,0.21353642298074113,0.009483290571920367,6999000.0,6524050.63110367,474949.3688963298,474949.3688963298
Local,Sedan,1798,1,Petrol,6,Other,Punjab,10.959557617938563,0.3168458315741613,0.16566529180604722,6400000.000000001,6197827.589994515,202172.41000548564,202172.41000548564
Local,Van,800,0,Petrol,11,Lahore,Other,10.859018228147887,0.2909941216589263,0.016092364652008705,649999.9999999995,770531.1027952756,-120531.10279527609,120531.10279527609
Local,Sedan,1798,1,Petrol,11,Karachi,Sindh,11.184435286790631,0.3168458315741613,0.16566529180604722,4099999.999999998,3918336.284228404,181663.71577159408,181663.71577159408
Imported,Unknown,1300,0,Petrol,28,Other,Karachi,11.385103457032141,0.01946997499269267,0.004189535903348381,700000.0000000006,499226.33981970383,200773.66018029675,200773.66018029675
Imported,Hatchback,660,1,Petrol,12,Islamabad,Islamabad,11.338583982516495,0.01946997499269267,0.005180085089798967,2550000.0,2338235.0261759344,211764.97382406564,211764.97382406564
Imported,Hatchback,1000,1,Petrol,19,Karachi,Karachi,9.210440366976517,0.3168458315741613,0.012146406417459647,1600000.0000000012,1688963.805656318,-88963.80565631692,88963.80565631692
Local,Sedan,1800,1,Petrol,8,Faisalabad,Sindh,11.050905878263567,0.21353642298074113,0.10736903640674222,5150000.000000002,5183645.499793367,-33645.4997933656,33645.4997933656
Local,Hatchback,1000,0,Petrol,9,Gujranwala,Lahore,11.51293546492023,0.2909941216589263,0.030479685622422138,2000000.0000000016,2211592.423930856,-211592.4239308543,211592.4239308543
Local,Sedan,1200,1,Petrol,11,Islamabad,Islamabad,11.23850177707664,0.0028904550030853173,0.0005033938488519373,6599999.999999998,7284034.527811825,-684034.5278118271,684034.5278118271
Local,Sedan,1300,0,Petrol,8,Other,Lahore,10.87806606028079,0.3168458315741613,0.16566529180604722,4150000.000000003,4282285.4584222045,-132285.4584222017,132285.4584222017
Local,Hatchback,1000,0,Petrol,4,Karachi,Sindh,9.893487720457795,0.2909941216589263,0.05779286155045305,3650000.000000001,3244530.5663949787,405469.43360502226,405469.43360502226
Local,Crossover,1199,1,Petrol,4,Lahore,Lahore,9.852246888342531,0.001364034945276217,0.0013477964340229288,7690000.000000006,6737391.531850433,952608.4681495726,952608.4681495726
Local,Sedan,1300,0,Petrol,10,Sialkot,Lahore,10.596659732783579,0.3168458315741613,0.16566529180604722,4080000.0,3875973.3725155634,204026.6274844366,204026.6274844366
Local,Off-Road Vehicles,3000,1,Diesel,20,Lahore,Lahore,10.915106645867503,0.3168458315741613,0.009532006105680231,3499999.9999999995,4438836.644200483,-938836.6442004838,938836.6442004838
Imported,SUV,2700,1,Petrol,21,Karachi,Karachi,11.870606902224587,0.3168458315741613,0.004059627813322074,6499999.999999999,6692554.581482178,-192554.58148217853,192554.58148217853
Local,Crossover,1199,1,Petrol,4,Karachi,Karachi,9.024131268455035,0.001364034945276217,0.0013477964340229288,6599999.999999998,7216226.290121149,-616226.2901211511,616226.2901211511
Local,Sedan,1800,1,Petrol,8,Other,Islamabad,11.082157933374816,0.21353642298074113,0.10736903640674222,5549999.999999995,5652382.860547062,-102382.86054706667,102382.86054706667
Local,Sedan,1598,1,Petrol,4,Other,Islamabad,9.985113621416073,0.3168458315741613,0.16566529180604722,6099999.999999996,6406708.860442276,-306708.86044227984,306708.86044227984
Local,Sedan,1600,1,Petrol,23,Karachi,Karachi,12.04355959836804,0.3168458315741613,0.16566529180604722,1719999.9999999998,1724379.2523698104,-4379.252369810594,4379.252369810594
Imported,SUV,4663,1,Petrol,24,Faisalabad,Punjab,11.775297421715827,0.3168458315741613,0.009532006105680231,8999999.999999996,10507298.083571762,-1507298.0835717656,1507298.0835717656
Imported,SUV,660,1,Petrol,21,Karachi,Sindh,9.421087402953841,0.040807378779513494,0.0013153194115163522,1650000.0000000007,1365822.935151027,284177.06484897365,284177.06484897365
Local,Hatchback,800,1,Petrol,21,Rawalpindi,Islamabad,11.898194668458823,0.040807378779513494,0.01021402357831834,1200000.0000000005,999857.8941167586,200142.10588324186,200142.10588324186
Imported,Unknown,660,1,Hybrid,5,Lahore,Un-Registered,8.853808274977197,0.2909941216589263,0.030479685622422138,4500000.000000002,4468034.547552167,31965.452447834425,31965.452447834425
Local,Mini Van,800,0,Petrol,28,Other,Lahore,12.206077645517674,0.2909941216589263,0.016092364652008705,600000.0000000003,577860.0211055577,22139.97889444267,22139.97889444267
Local,Hatchback,800,0,Petrol,18,Lahore,Lahore,11.39640288460621,0.040807378779513494,0.01021402357831834,1099999.9999999998,1042651.3477465467,57348.65225345304,57348.65225345304
Local,Hatchback,1000,0,Petrol,6,Other,Lahore,10.239995502805316,0.2909941216589263,0.05779286155045305,3350000.0000000014,3035331.513194394,314668.48680560756,314668.48680560756
Imported,MPV,1500,1,Petrol,8,Gujranwala,Un-Registered,10.463131911491967,0.21353642298074113,0.0012178883439966223,5599999.999999999,6733168.6713659195,-1133168.6713659205,1133168.6713659205
Local,Sedan,1300,0,Petrol,21,Other,Sindh,9.421087402953841,0.21353642298074113,0.06985807541164626,1450000.0000000002,1442231.8783035337,7768.12169646658,7768.12169646658
Local,Sedan,1300,0,Petrol,16,Karachi,Sindh,11.80560254159177,0.3168458315741613,0.16566529180604722,1849999.9999999995,2222501.632431526,-372501.63243152667,372501.63243152667
Local,Sedan,1800,1,Petrol,9,Other,Karachi,11.661354090741,0.21353642298074113,0.10736903640674222,5150000.000000002,4764062.077147266,385937.92285273597,385937.92285273597
Local,Sedan,1500,1,Petrol,5,Lahore,Lahore,9.90353755128617,0.012341268552499106,0.004904030398493066,3740000.0000000023,4058099.918053184,-318099.91805318184,318099.91805318184
Local,Hatchback,1000,0,Petrol,12,Faisalabad,Lahore,11.225256725762893,0.2909941216589263,0.05779286155045305,1550000.0000000012,1450165.8056206924,99834.19437930873,99834.19437930873
Local,Hatchback,1000,0,Petrol,20,Karachi,Karachi,7.118826249062078,0.2909941216589263,0.05779286155045305,794999.9999999998,691249.5204997514,103750.47950024833,103750.47950024833
Local,Hatchback,660,1,Petrol,7,Gujranwala,Un-Registered,10.12667110305036,0.014062550745347667,0.0005683478938650904,3495000.0000000023,3433951.722226115,61048.277773887385,61048.277773887385
Local,Unknown,1000,0,Petrol,28,Islamabad,Rawalpindi,12.206077645517674,0.01946997499269267,0.004189535903348381,549999.9999999998,535912.2254328104,14087.774567189394,14087.774567189394
Local,Sedan,1300,0,Petrol,5,Multan,Islamabad,8.987321812850125,0.3168458315741613,0.16566529180604722,6200000.000000005,5349963.557261422,850036.4427385824,850036.4427385824
Local,Hatchback,1000,0,Petrol,23,Lahore,Lahore,11.51293546492023,0.01860933389626839,0.006933844305154103,739999.9999999999,1038817.6381061883,-298817.6381061884,298817.6381061884
Local,Sedan,1600,1,Petrol,8,Other,Islamabad,11.813037464800539,0.3168458315741613,0.16566529180604722,4799999.999999999,4678686.812091426,121313.18790857308,121313.18790857308
Local,Hatchback,660,0,Petrol,5,Other,Islamabad,10.34177474101152,0.2909941216589263,0.05707836705530837,2400000.000000001,2416111.080354478,-16111.080354477279,16111.080354477279
Imported,Hatchback,660,1,Petrol,13,Islamabad,Lahore,11.393477293744773,0.040807378779513494,0.004855314864733201,1974999.9999999986,2106106.7444924978,-131106.74449249916,131106.74449249916
Imported,Sedan,1800,1,Petrol,32,Islamabad,Islamabad,12.206077645517674,0.007550907732779059,0.007550907732779059,1299999.9999999993,1537566.9341280519,-237566.93412805256,237566.93412805256
Local,Sedan,1300,0,Petrol,24,Islamabad,Islamabad,12.369534130682771,0.21353642298074113,0.06985807541164626,1150000.0000000005,1151676.9410033447,-1676.9410033442546,1676.9410033442546
Local,Sedan,1800,0,Petrol,17,Multan,Lahore,11.755816740112666,0.21353642298074113,0.10736903640674222,2499999.9999999995,2063540.054923005,436459.9450769946,436459.9450769946
Local,Sedan,1800,1,Petrol,7,Lahore,Lahore,10.736418414365376,0.21353642298074113,0.10736903640674222,5780000.000000004,5823256.804823668,-43256.80482366402,43256.80482366402
Imported,Unknown,1500,1,Hybrid,12,Peshawar,Islamabad,11.989165855127435,0.21353642298074113,0.009483290571920367,4490000.000000003,4754555.546095551,-264555.5460955482,264555.5460955482
Local,Sedan,1600,1,Petrol,8,Lahore,Punjab,11.170449240431308,0.3168458315741613,0.16566529180604722,4799999.999999999,4786643.646743475,13356.35325652361,13356.35325652361
Local,Crossover,1199,1,Petrol,4,Lahore,Un-Registered,9.546884034617925,0.001364034945276217,0.0013477964340229288,7886999.999999997,7382837.786696352,504162.21330364514,504162.21330364514
Local,Sedan,1500,1,Petrol,5,Karachi,Karachi,9.99884318585288,0.012341268552499106,0.004904030398493066,4000000.0000000005,3663049.4279594608,336950.5720405397,336950.5720405397
Local,Hatchback,1000,0,Petrol,13,Faisalabad,Un-Registered,11.225256725762893,0.2909941216589263,0.05779286155045305,4123999.999999999,3988008.2626557513,135991.73734424775,135991.73734424775
Local,Double Cabin,2800,1,Diesel,5,Karachi,Karachi,10.518700218288165,0.3168458315741613,0.014744568217985775,12000000.000000007,12031774.731157674,-31774.731157666072,31774.731157666072
Local,Hatchback,800,0,Petrol,23,Other,Lahore,11.918397239722838,0.2909941216589263,0.06034230781721932,560000.0000000003,505568.72485582007,54431.27514418028,54431.27514418028
Local,Sedan,1798,1,Petrol,11,Faisalabad,Lahore,11.561725152903833,0.3168458315741613,0.16566529180604722,3950000.0000000005,4268565.755088792,-318565.7550887917,318565.7550887917
Imported,Unknown,660,0,Petrol,12,Islamabad,Lahore,11.561725152903833,0.040807378779513494,0.004222012925854958,1579999.9999999998,1654421.4397861303,-74421.43978613056,74421.43978613056
Imported,Hatchback,1000,1,Petrol,12,Karachi,Karachi,11.289794413577894,0.3168458315741613,0.024715014127504792,3099999.9999999986,3000061.3453379152,99938.65466208337,99938.65466208337
Local,Hatchback,660,0,Petrol,4,Karachi,Karachi,10.043292972227004,0.2909941216589263,0.05707836705530837,2329999.999999998,2475654.263115198,-145654.26311519975,145654.26311519975
Local,Sedan,1300,0,Petrol,5,Other,Punjab,10.985309671896763,0.21353642298074113,0.06985807541164626,3950000.0000000005,3897371.2065473474,52628.7934526531,52628.7934526531
Local,Pick Up,800,0,Petrol,5,Rawalpindi,Punjab,11.081588549294494,0.2909941216589263,0.004644214218440453,1400000.0000000007,1638847.3747371375,-238847.37473713676,238847.37473713676
Local,Sedan,1300,0,Petrol,19,Lahore,Other,11.957617696467539,0.21353642298074113,0.06985807541164626,1899999.9999999993,1789846.4256137626,110153.57438623672,110153.57438623672
Local,SUV,2800,1,Diesel,4,Karachi,Karachi,10.064798252418377,0.3168458315741613,0.011025949140982755,17800000.000000004,18414852.171847876,-614852.1718478724,614852.1718478724
Local,Sedan,1800,1,Petrol,15,Sargodha,Lahore,11.849404844423074,0.3168458315741613,0.16566529180604722,3174999.9999999995,2947806.2177958344,227193.78220416512,227193.78220416512
Imported,Sedan,1500,1,Petrol,5,Islamabad,Islamabad,10.463131911491967,0.007550907732779059,0.007550907732779059,30000000.00000005,27332699.94781139,2667300.052188657,2667300.052188657
Local,Hatchback,800,1,Petrol,15,Karachi,Karachi,11.51293546492023,0.040807378779513494,0.01021402357831834,1249999.999999999,1080404.985104934,169595.014895065,169595.014895065
Imported,Unknown,1300,0,Petrol,23,Lahore,Faisalabad,11.51293546492023,0.022766392777110196,0.0011529342989834693,469999.9999999998,564933.8713557028,-94933.87135570293,94933.87135570293
Local,SUV,2000,1,Petrol,6,Other,Punjab,10.821576666351662,0.022766392777110196,0.012698515800071449,7589999.999999997,7172505.229885573,417494.77011442464,417494.77011442464
Local,Hatchback,1000,0,Petrol,20,Gujranwala,Lahore,9.421087402953841,0.2909941216589263,0.05779286155045305,549999.9999999998,859749.6784384814,-309749.67843848164,309749.67843848164
Local,Sedan,1800,1,Petrol,12,Karachi,Karachi,10.477316144080852,0.21353642298074113,0.10736903640674222,3499999.9999999995,4278133.132956628,-778133.1329566282,778133.1329566282
Imported,SUV,4600,1,Petrol,14,Islamabad,Islamabad,12.031725210748633,0.3168458315741613,0.009532006105680231,29899999.999999974,29569726.7908955,330273.20910447463,330273.20910447463
Local,Hatchback,1000,0,Petrol,5,Islamabad,Islamabad,9.99884318585288,0.2909941216589263,0.030479685622422138,2779999.9999999977,2915403.6782274125,-135403.67822741484,135403.67822741484
Imported,Hatchback,1500,1,Hybrid,11,Islamabad,Islamabad,11.775297421715827,0.3168458315741613,0.007177421973953428,4449999.999999997,4498895.454123363,-48895.45412336569,48895.45412336569
Imported,Unknown,1300,0,Petrol,26,Lahore,Lahore,12.577639650232573,0.2909941216589263,0.006657789613848202,1150000.0000000005,835022.8277011774,314977.172298823,314977.172298823
Local,Sedan,1800,1,Petrol,11,Lahore,Lahore,11.429554725537322,0.21353642298074113,0.10736903640674222,3850000.0000000005,3834070.8221188067,15929.177881193813,15929.177881193813
Local,Sedan,1300,0,Petrol,18,Peshawar,Sindh,11.608244735642321,0.3168458315741613,0.16566529180604722,1800000.000000001,1831099.7669368456,-31099.76693684468,31099.76693684468
Local,Sedan,1300,1,Petrol,26,Karachi,Karachi,11.849404844423074,0.3168458315741613,0.16566529180604722,1179999.9999999993,1270428.7470660168,-90428.74706601747,90428.74706601747
Imported,Hatchback,660,1,Petrol,18,Lahore,Lahore,11.608244735642321,0.040807378779513494,0.011691728102367575,1509999.9999999993,1568581.265042713,-58581.26504271361,58581.26504271361
Imported,Sedan,1800,1,Hybrid,16,Other,Karachi,11.982935344196433,0.3168458315741613,0.009613198661946673,4399999.999999997,3835931.124025953,564068.8759740442,564068.8759740442
Imported,Unknown,2400,0,Diesel,19,Other,Punjab,11.07511793394081,0.007550907732779059,0.007550907732779059,1499999.9999999986,2178242.7602112754,-678242.7602112768,678242.7602112768
Imported,Hatchback,660,1,Petrol,6,Peshawar,Un-Registered,7.315218389752975,0.2909941216589263,0.05707836705530837,3850000.0000000005,3561257.783369138,288742.21663086256,288742.21663086256
Local,Hatchback,1000,0,Petrol,15,Other,Karachi,11.097425172408931,0.2909941216589263,0.05779286155045305,1299999.9999999993,1143778.0030513054,156221.99694869388,156221.99694869388
Local,Hatchback,1000,0,Petrol,4,Islamabad,Islamabad,9.024131268455035,0.2909941216589263,0.05779286155045305,3299999.9999999986,3627281.5135118463,-327281.5135118477,327281.5135118477
